Municipios;Distritos;Secciones;Indicadores_gini_p8020;Periodo;Total
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501025 Pozuelo de Alarcon seccion 01025;Indice de Gini;2015;38,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501025 Pozuelo de Alarcon seccion 01025;Distribucion de la renta P80/P20;2023;2,6
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501025 Pozuelo de Alarcon seccion 01025;Distribucion de la renta P80/P20;2022;2,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501025 Pozuelo de Alarcon seccion 01025;Distribucion de la renta P80/P20;2021;2,7
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501025 Pozuelo de Alarcon seccion 01025;Distribucion de la renta P80/P20;2020;2,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501025 Pozuelo de Alarcon seccion 01025;Distribucion de la renta P80/P20;2019;2,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501025 Pozuelo de Alarcon seccion 01025;Distribucion de la renta P80/P20;2018;2,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501025 Pozuelo de Alarcon seccion 01025;Distribucion de la renta P80/P20;2017;2,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501025 Pozuelo de Alarcon seccion 01025;Distribucion de la renta P80/P20;2016;3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501025 Pozuelo de Alarcon seccion 01025;Distribucion de la renta P80/P20;2015;3,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Indice de Gini;2023;34,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Indice de Gini;2022;34,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Indice de Gini;2021;35,1
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Indice de Gini;2020;35
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Indice de Gini;2019;35,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Indice de Gini;2018;35,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Indice de Gini;2017;36,6
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Indice de Gini;2016;35,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Indice de Gini;2015;36
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Distribucion de la renta P80/P20;2023;2,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Distribucion de la renta P80/P20;2022;2,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Distribucion de la renta P80/P20;2021;2,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Distribucion de la renta P80/P20;2020;3,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Distribucion de la renta P80/P20;2019;3,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Distribucion de la renta P80/P20;2018;3,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Distribucion de la renta P80/P20;2017;3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Distribucion de la renta P80/P20;2016;3,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501026 Pozuelo de Alarcon seccion 01026;Distribucion de la renta P80/P20;2015;3,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Indice de Gini;2023;32,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Indice de Gini;2022;32,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Indice de Gini;2021;31,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Indice de Gini;2020;32,7
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Indice de Gini;2019;32,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Indice de Gini;2018;32,6
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Indice de Gini;2017;33,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Indice de Gini;2016;33,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Indice de Gini;2015;32,7
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Distribucion de la renta P80/P20;2023;2,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Distribucion de la renta P80/P20;2022;2,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Distribucion de la renta P80/P20;2021;2,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Distribucion de la renta P80/P20;2020;2,7
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Distribucion de la renta P80/P20;2019;2,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Distribucion de la renta P80/P20;2018;2,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Distribucion de la renta P80/P20;2017;2,7
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Distribucion de la renta P80/P20;2016;2,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501027 Pozuelo de Alarcon seccion 01027;Distribucion de la renta P80/P20;2015;2,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Indice de Gini;2023;28,1
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Indice de Gini;2022;27,6
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Indice de Gini;2021;30,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Indice de Gini;2020;32,1
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Indice de Gini;2019;32,1
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Indice de Gini;2018;32,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Indice de Gini;2017;33,6
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Indice de Gini;2016;35
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Indice de Gini;2015;33,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Distribucion de la renta P80/P20;2023;2,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Distribucion de la renta P80/P20;2022;2,1
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Distribucion de la renta P80/P20;2021;2,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Distribucion de la renta P80/P20;2020;2,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Distribucion de la renta P80/P20;2019;2,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Distribucion de la renta P80/P20;2018;2,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Distribucion de la renta P80/P20;2017;2,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Distribucion de la renta P80/P20;2016;2,7
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501028 Pozuelo de Alarcon seccion 01028;Distribucion de la renta P80/P20;2015;2,7
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Indice de Gini;2023;28,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Indice de Gini;2022;28,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Indice de Gini;2021;29,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Indice de Gini;2020;28,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Indice de Gini;2019;27,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Indice de Gini;2018;29,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Indice de Gini;2017;29,1
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Indice de Gini;2016;30,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Indice de Gini;2015;30,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Distribucion de la renta P80/P20;2023;2,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Distribucion de la renta P80/P20;2022;2,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Distribucion de la renta P80/P20;2021;2,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Distribucion de la renta P80/P20;2020;2,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Distribucion de la renta P80/P20;2019;2,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Distribucion de la renta P80/P20;2018;2,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Distribucion de la renta P80/P20;2017;2,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Distribucion de la renta P80/P20;2016;2,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501029 Pozuelo de Alarcon seccion 01029;Distribucion de la renta P80/P20;2015;2,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Indice de Gini;2023;31,1
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Indice de Gini;2022;30,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Indice de Gini;2021;31,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Indice de Gini;2020;32,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Indice de Gini;2019;34,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Indice de Gini;2018;34,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Indice de Gini;2017;32,7
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Indice de Gini;2016;31,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Indice de Gini;2015;32,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Distribucion de la renta P80/P20;2023;2,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Distribucion de la renta P80/P20;2022;2,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Distribucion de la renta P80/P20;2021;2,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Distribucion de la renta P80/P20;2020;2,5
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Distribucion de la renta P80/P20;2019;2,7
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Distribucion de la renta P80/P20;2018;2,6
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Distribucion de la renta P80/P20;2017;2,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Distribucion de la renta P80/P20;2016;2,6
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501030 Pozuelo de Alarcon seccion 01030;Distribucion de la renta P80/P20;2015;2,6
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Indice de Gini;2023;44,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Indice de Gini;2022;44,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Indice de Gini;2021;43,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Indice de Gini;2020;44,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Indice de Gini;2019;45,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Indice de Gini;2018;45,6
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Indice de Gini;2017;45,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Indice de Gini;2016;46,7
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Indice de Gini;2015;.
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Distribucion de la renta P80/P20;2023;4,1
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Distribucion de la renta P80/P20;2022;4,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Distribucion de la renta P80/P20;2021;4,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Distribucion de la renta P80/P20;2020;4,4
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Distribucion de la renta P80/P20;2019;4,6
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Distribucion de la renta P80/P20;2018;4,8
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Distribucion de la renta P80/P20;2017;5,1
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Distribucion de la renta P80/P20;2016;5,9
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501031 Pozuelo de Alarcon seccion 01031;Distribucion de la renta P80/P20;2015;.
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Indice de Gini;2023;44,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Indice de Gini;2022;44,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Indice de Gini;2021;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Indice de Gini;2020;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Indice de Gini;2019;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Indice de Gini;2018;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Indice de Gini;2017;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Indice de Gini;2016;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Indice de Gini;2015;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Distribucion de la renta P80/P20;2023;4,1
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Distribucion de la renta P80/P20;2022;4,2
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Distribucion de la renta P80/P20;2021;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Distribucion de la renta P80/P20;2020;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Distribucion de la renta P80/P20;2019;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Distribucion de la renta P80/P20;2018;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Distribucion de la renta P80/P20;2017;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Distribucion de la renta P80/P20;2016;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501032 Pozuelo de Alarcon seccion 01032;Distribucion de la renta P80/P20;2015;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501033 Pozuelo de Alarcon seccion 01033;Indice de Gini;2023;30,3
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501033 Pozuelo de Alarcon seccion 01033;Indice de Gini;2022;32
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501033 Pozuelo de Alarcon seccion 01033;Indice de Gini;2021;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501033 Pozuelo de Alarcon seccion 01033;Indice de Gini;2020;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501033 Pozuelo de Alarcon seccion 01033;Indice de Gini;2019;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501033 Pozuelo de Alarcon seccion 01033;Indice de Gini;2018;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501033 Pozuelo de Alarcon seccion 01033;Indice de Gini;2017;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501033 Pozuelo de Alarcon seccion 01033;Indice de Gini;2016;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501033 Pozuelo de Alarcon seccion 01033;Indice de Gini;2015;""
28115 Pozuelo de Alarcon;2811501 Pozuelo de Alarcon distrito 01;2811501033 Pozuelo de Alarcon seccion 01033;Distribucion de la renta P80/P20;2023;2,7
